"","CommonName","Year","ExportCountry","TotalExportWeight","TotalTotalPrice","TotalAvgUnitPrice"
"118","Barracouta","2022","Malaysia",85,122,1.44
"119","Barracouta","2022","Mauritius",887621,2581105,2.91095061969016
"120","Barracouta","2022","Namibia",135111,221663,1.64
"121","Barracouta","2022","Papua New Guinea",636645,2499370,3.93
"122","Barracouta","2022","Philippines",500,2085,4.17
"123","Barracouta","2022","South Africa",7227461,18176334,2.5106293288888
"124","Barracouta","2022","Taiwan",21,67,3.19
"125","Barracouta","2022","Vietnam",3415,52389,15.34
"126","Bluenose","2018","Australia",314830,3760104,11.946268144713
"127","Bluenose","2018","Canada",173,3695,21.3595375722543
"128","Bluenose","2018","Cook Islands",75,1729,23.05
"129","Bluenose","2018","Cyprus",82,85,1.04
"130","Bluenose","2018","Malaysia",12,185,15.42
"131","Bluenose","2018","Portugal",1493,18263,12.23
"132","Bluenose","2018","Singapore",52,763,14.6767307692308
"133","Bluenose","2018","Switzerland",12,320,26.67
"134","Bluenose","2018","United States",100499,1696397,16.8773604712485
"135","Bluenose","2018","Vietnam",6541,39994,6.11473780767467
"136","Bluenose","2019","Australia",291506,3574405,12.2617727936989
"137","Bluenose","2019","Canada",35,814,23.26
"138","Bluenose","2019","Cook Islands",55,1267,23.04
"139","Bluenose","2019","Germany",5,78,15.6
"140","Bluenose","2019","Hong Kong",13,405,31.15
"141","Bluenose","2019","Portugal",2909,23347,8.0289377793056
"142","Bluenose","2019","Singapore",36,638,17.72
"143","Bluenose","2019","Spain",12250,116093,9.48
"144","Bluenose","2019","Switzerland",50,1146,22.9218
"145","Bluenose","2019","United Arab Emirates",11,98,8.91
"146","Bluenose","2019","United States",104282,1922194,18.4319033006655
"147","Bluenose","2019","Vietnam",1407,8819,6.27
"148","Bluenose","2020","Australia",275334,3365150,12.2258449011019
"149","Bluenose","2020","Canada",43,682,15.86
"150","Bluenose","2020","Denmark",5,70,14
"151","Bluenose","2020","Germany",17,254,14.94
"152","Bluenose","2020","Hong Kong",2,40,20
"153","Bluenose","2020","Japan",130,2075,15.96
"154","Bluenose","2020","Portugal",4430,37734,8.52
"155","Bluenose","2020","Singapore",6,82,13.67
"156","Bluenose","2020","Switzerland",74,1452,19.6210810810811
"157","Bluenose","2020","Ukraine",200,3785,18.93
"158","Bluenose","2020","United Kingdom",5,76,15.2
"159","Bluenose","2020","United States",31414,586626,18.6736066721844
"160","Bluenose","2020","Vietnam",8518,54826,6.43803240197229
"161","Bluenose","2021","Australia",307969,3968390,12.8865712458072
"162","Bluenose","2021","Canada",0,0,NA
"163","Bluenose","2021","Singapore",367,6596,17.977029972752
"164","Bluenose","2021","Switzerland",68,1367,20.1047058823529
"165","Bluenose","2021","United States",26610,439945,16.5311367906802
"166","Bluenose","2022","Australia",274301,3940893,14.3652178446305
"167","Bluenose","2022","Canada",10,160,16
"168","Bluenose","2022","Papua New Guinea",90,360,4
"169","Bluenose","2022","Singapore",670,13909,20.7561791044776
"170","Bluenose","2022","Switzerland",247,3774,15.28
"171","Bluenose","2022","United States",22815,433287,18.9895424063116
"172","Cardinal Fish","2018","Australia",360,787,2.19
"173","Cardinal Fish","2018","Belarus",224,710,3.17
"174","Cardinal Fish","2018","China",56982,200640,3.52097013091854
"175","Cardinal Fish","2018","Japan",96030,495220,5.15901384983859
"176","Cardinal Fish","2018","Ukraine",512,1304,2.55
"177","Cardinal Fish","2018","Vietnam",1813,7852,4.33204633204633
"178","Cardinal Fish","2019","Bulgaria",1610,4379,2.72
"179","Cardinal Fish","2019","China",49983,179220,3.5828883820499
"180","Cardinal Fish","2019","Fiji",1,39,39
"181","Cardinal Fish","2019","Georgia",71,146,2.06
"182","Cardinal Fish","2019","Japan",82845,494882,5.97402498642042
"183","Cardinal Fish","2019","Portugal",18448,55111,2.99
"184","Cardinal Fish","2019","South Africa",300,1229,4.1
"185","Cardinal Fish","2019","Vietnam",58257,266485,4.57
"186","Cardinal Fish","2020","Bulgaria",150,389,2.59
"187","Cardinal Fish","2020","China",18518,85992,4.64782049897397
"188","Cardinal Fish","2020","Georgia",757,2398,3.17
"189","Cardinal Fish","2020","Japan",117605,821343,6.98748097444837
"190","Cardinal Fish","2020","Singapore",140,1297,9.26571428571429
"191","Cardinal Fish","2020","Vietnam",26270,131218,4.99
"192","Cardinal Fish","2021","Australia",10,54,5.4
"193","Cardinal Fish","2021","Bulgaria",5258,14942,2.8426435907189
"194","Cardinal Fish","2021","Japan",60455,338417,5.6
"195","Cardinal Fish","2021","Portugal",33995,134577,3.96
"196","Cardinal Fish","2021","Singapore",100,1158,11.58
"197","Cardinal Fish","2021","Ukraine",3265,13292,4.07183767228178
"198","Cardinal Fish","2021","Vietnam",15567,40548,2.6
"199","Cardinal Fish","2022","Bulgaria",2592,7891,3.04
"200","Cardinal Fish","2022","China",51250,181623,3.54
"201","Cardinal Fish","2022","Georgia",4175,17134,4.1
"202","Cardinal Fish","2022","Japan",51475,183080,3.55937348227295
"203","Cardinal Fish","2022","United States",1,73,73
"204","Cardinal Fish","2022","Vietnam",49796,123415,2.48064824483894
"205","Carp Fish","2018","Australia",70,516,7.37
"206","Carp Fish","2018","Belgium",50,784,15.68
"207","Carp Fish","2018","Cook Islands",500,3173,6.35
"208","Carp Fish","2018","French Polynesia",4160,24064,5.78
"209","Carp Fish","2018","New Caledonia",7566,50295,6.65
"210","Carp Fish","2018","Palau",150,891,5.94
"211","Carp Fish","2018","Papua New Guinea",230,1409,6.13
"212","Carp Fish","2018","South Korea",458,7280,15.9
"213","Carp Fish","2018","Wallis & Futuna",1690,12055,7.13
"214","Carp Fish","2019","Australia",8860,27656,3.12
"215","Carp Fish","2019","French Polynesia",660,3818,5.78
"216","Carp Fish","2019","Hong Kong",1,4,4
"217","Carp Fish","2019","New Caledonia",11999,98590,8.22
"218","Carp Fish","2019","Tonga",2752,1431,0.52280523255814
"219","Carp Fish","2020","Australia",1000,9599,9.6
"220","Carp Fish","2020","French Polynesia",14,112,8
"221","Carp Fish","2020","New Caledonia",8015,64281,8.02
"222","Carp Fish","2020","Samoa",90,2000,22.22
"223","Carp Fish","2020","Tonga",630,974,1.54920634920635
"224","Carp Fish","2021","New Caledonia",7700,61755,8.02
"225","Carp Fish","2021","Tonga",600,100,0.17
"226","Carp Fish","2022","New Caledonia",11095,97225,8.76
"227","Carp Fish","2022","Samoa",150,969,6.46
"228","Catfish","2018","Cook Islands",675,3419,5.06851851851852
"229","Catfish","2018","Fiji",4950,26190,5.29
"230","Catfish","2018","French Polynesia",3210,16306,5.08
"231","Catfish","2018","Marshall Islands",50,261,5.22
"232","Catfish","2018","Mauritius",2000,8851,4.43
"233","Catfish","2018","New Caledonia",7990,53117,6.65
"234","Catfish","2018","Papua New Guinea",28840,144856,5.02
"235","Catfish","2018","Samoa",1206,7737,6.41734660033167
"236","Catfish","2018","Solomon Islands",500,2563,5.13
"237","Catfish","2018","Vanuatu",4686,33660,7.18386256935553
"238","Catfish","2018","Wallis & Futuna",260,1400,5.38
"239","Catfish","2019","Cook Islands",430,2556,5.9453488372093
"240","Catfish","2019","Fiji",665,3661,5.51
"241","Catfish","2019","French Polynesia",3799,21494,5.66
"242","Catfish","2019","Marshall Islands",25,111,4.44
"243","Catfish","2019","New Caledonia",2380,16900,7.1
"244","Catfish","2019","Papua New Guinea",4840,28297,5.85
"245","Catfish","2019","Samoa",250,1253,5.01
"246","Catfish","2019","Tonga",60,312,5.2
"247","Catfish","2019","Vanuatu",4380,26259,6
"248","Catfish","2019","Wallis & Futuna",670,4180,6.24
"249","Catfish","2020","Cook Islands",400,2611,6.53
"250","Catfish","2020","French Polynesia",765,4129,5.4
"251","Catfish","2020","New Caledonia",4210,21589,5.13
"252","Catfish","2020","Papua New Guinea",1950,11088,5.69
"253","Catfish","2020","Samoa",135,887,6.57222222222222
"254","Catfish","2020","Wallis & Futuna",50,312,6.24
"255","Catfish","2021","Cook Islands",50,230,4.6
"256","Catfish","2021","Fiji",15,109,7.27
"257","Catfish","2021","French Polynesia",2720,12693,4.67
"258","Catfish","2021","Kiribati",0,0,NA
"259","Catfish","2021","Nauru",200,1187,5.94
"260","Catfish","2021","New Caledonia",3190,15889,4.98
"261","Catfish","2021","Niue",10,70,7
"262","Catfish","2021","Papua New Guinea",2200,12553,5.71
"263","Catfish","2021","Samoa",8410,35269,4.19557669441142
"264","Catfish","2021","Wallis & Futuna",190,921,4.85
"265","Catfish","2022","Cook Islands",425,1891,4.45
"266","Catfish","2022","Fiji",5,39,7.8
"267","Catfish","2022","French Polynesia",1575,10386,6.59
"268","Catfish","2022","Kiribati",325,2947,9.07
"269","Catfish","2022","New Caledonia",3045,18846,6.19
"270","Catfish","2022","Papua New Guinea",5130,43939,8.57
"271","Catfish","2022","Samoa",6528,35518,5.43815257352941
"272","Catfish","2022","Wallis & Futuna",110,664,6.04
"273","Cockles","2018","Australia",38660,274525,7.105421624418
"274","Cockles","2018","Japan",7488,35283,4.71
"275","Cockles","2018","Singapore",200,1500,7.5
"276","Cockles","2018","Taiwan",8100,61193,7.55
"277","Cockles","2018","United Kingdom",25776,163183,6.33
"278","Cockles","2018","United States",119377,1063957,8.91
"279","Cockles","2019","Australia",200,1794,8.97
"280","Cockles","2019","French Polynesia",200,1376,6.88
"281","Cockles","2019","Malaysia",390,4709,12.07
"282","Cockles","2019","Singapore",310,2345,7.56
"283","Cockles","2019","United Kingdom",8946,62448,6.98
"284","Cockles","2019","United States",234380,2158048,9.21
"285","Cockles","2020","Australia",1800,15688,8.72
"286","Cockles","2020","New Caledonia",15,2574,171.6
"287","Cockles","2020","Singapore",300,2550,8.5
"288","Cockles","2020","United States",140301,1043089,7.43947313276456
"289","Cockles","2021","Australia",40,1122,28.05
"290","Cockles","2021","French Polynesia",400,3726,9.32
"291","Cockles","2021","Hong Kong",10,42,4.2
"292","Cockles","2021","Malaysia",602,7525,12.5
"293","Cockles","2021","Singapore",300,2535,8.45
"294","Cockles","2021","United States",89215,610107,6.84
"295","Cockles","2022","French Polynesia",500,5295,10.59
"296","Cockles","2022","Malaysia",360,4500,12.5
"297","Cockles","2022","Singapore",700,5950,8.5
"298","Cockles","2022","United States",24643,206517,8.38
"299","Cod Fish","2018","Australia",44448,689159,15.5057134179266
"300","Cod Fish","2018","Belarus",25964,90689,3.49
"301","Cod Fish","2018","Bulgaria",20524,57291,2.79262521925551
"302","Cod Fish","2018","Canada",31,740,23.8722580645161
"303","Cod Fish","2018","China",182992,395440,2.1575733911865
"304","Cod Fish","2018","Fiji",4152,9508,2.29
"305","Cod Fish","2018","France",33,33,0.998484848484849
"306","Cod Fish","2018","French Polynesia",900,6864,7.63
"307","Cod Fish","2018","Hong Kong",11751,163843,13.9443672878904
"308","Cod Fish","2018","India",300,12045,40.15
"309","Cod Fish","2018","Japan",30,2,0.07
"310","Cod Fish","2018","Lithuania",56474,168304,2.97967276977016
"311","Cod Fish","2018","Malaysia",22,117,5.31636363636364
"312","Cod Fish","2018","Myanmar",35698,103586,2.9
"313","Cod Fish","2018","Netherlands",2310,16824,7.28
"314","Cod Fish","2018","New Caledonia",500,3994,7.99
"315","Cod Fish","2018","Papua New Guinea",928,3799,4.09051724137931
"316","Cod Fish","2018","Poland",75070,373222,4.97
"317","Cod Fish","2018","Portugal",137701,408493,2.96901859826726
"318","Cod Fish","2018","Russia",350709,1032124,2.94622772726106
"319","Cod Fish","2018","Saudi Arabia",20,142,7.1
"320","Cod Fish","2018","Singapore",3164,84198,26.611788874842
"321","Cod Fish","2018","Solomon Islands",500,2939,5.88
"322","Cod Fish","2018","Spain",17130,43883,2.56
"323","Cod Fish","2018","Sweden",30,156,5.2
"324","Cod Fish","2018","Taiwan",3810,30193,7.92
"325","Cod Fish","2018","Thailand",160,2582,16.1365625
"326","Cod Fish","2018","Ukraine",187496,443773,2.36579297691684
"327","Cod Fish","2018","United Kingdom",35659,305308,8.5627050674444
"328","Cod Fish","2018","United States",7381,41733,5.65258366075058
"329","Cod Fish","2018","Uruguay",25270,165279,6.54
"330","Cod Fish","2018","Vietnam",1224,5561,4.5437908496732
"331","Cod Fish","2019","Australia",41889,517218,12.3461269068252
"332","Cod Fish","2019","Belarus",67546,259494,3.84192194948628
"333","Cod Fish","2019","Bulgaria",3339,9233,2.76848457622043
"334","Cod Fish","2019","Cameroon",9306,13434,1.44
"335","Cod Fish","2019","Canada",346,6646,19.2060115606936
"336","Cod Fish","2019","China",113026,419715,3.71528683665705
"337","Cod Fish","2019","Georgia",20,41,2.05
"338","Cod Fish","2019","Germany",7962,61016,7.66234614418488
"339","Cod Fish","2019","Hong Kong",10436,199393,19.1069423150632
"340","Cod Fish","2019","Lithuania",18958,76086,4.01370186728558
"341","Cod Fish","2019","Malaysia",13568,183233,13.5035259433962
"342","Cod Fish","2019","Papua New Guinea",660,2410,3.65
"343","Cod Fish","2019","Philippines",400,9922,24.81
"344","Cod Fish","2019","Poland",1560,9480,6.08
"345","Cod Fish","2019","Portugal",116350,381160,3.27868328319725
"346","Cod Fish","2019","Russia",228574,828568,3.62700027124695
"347","Cod Fish","2019","Samoa",20,399,19.95
"348","Cod Fish","2019","Singapore",2206,61478,27.8706029011786
"349","Cod Fish","2019","South Africa",300,1143,3.81
"350","Cod Fish","2019","Switzerland",8,131,16.38
"351","Cod Fish","2019","Thailand",830,12022,14.4843373493976
"352","Cod Fish","2019","Ukraine",312557,989000,3.16260806828834
"353","Cod Fish","2019","United Kingdom",14386,105566,7.3359404977061
"354","Cod Fish","2019","United States",4600,42603,9.26245652173913
"355","Cod Fish","2019","Vietnam",6837,28397,4.14993418165862
"356","Cod Fish","2020","Australia",31320,420852,13.4352506385696
"357","Cod Fish","2020","Belarus",200586,751617,3.74515908388422
"358","Cod Fish","2020","Bulgaria",6181,13032,2.11
"359","Cod Fish","2020","Canada",27,213,7.89
"360","Cod Fish","2020","China",18992,51637,2.72035593934288
"361","Cod Fish","2020","French Polynesia",711,5795,8.1518846694796
"362","Cod Fish","2020","Georgia",24,58,2.42
"363","Cod Fish","2020","Hong Kong",10930,233321,21.3473421774931
"364","Cod Fish","2020","Lithuania",26528,92764,3.5
"365","Cod Fish","2020","Malaysia",44881,69352,1.54113544707114
"366","Cod Fish","2020","Moldova",23410,29061,1.24
"367","Cod Fish","2020","Myanmar",99493,397704,4
"368","Cod Fish","2020","New Caledonia",140,4998,35.7
"369","Cod Fish","2020","Philippines",160,2520,15.75
"370","Cod Fish","2020","Portugal",113131,380235,3.35961213106929
"371","Cod Fish","2020","Russia",129128,508312,3.93485100055759
"372","Cod Fish","2020","Singapore",6011,167013,27.7853019464315
"373","Cod Fish","2020","Thailand",1300,16987,13.0661538461538
"374","Cod Fish","2020","Ukraine",250861,659662,2.62683665456169
"375","Cod Fish","2020","United States",310,5606,18.08
"376","Cod Fish","2021","Australia",37621,608337,16.1715696020839
"377","Cod Fish","2021","Belarus",132644,428428,3.22892011700492
"378","Cod Fish","2021","Bulgaria",520,1138,2.19
"379","Cod Fish","2021","Canada",1,9,9
"380","Cod Fish","2021","China",1044,5672,5.42827586206897
"381","Cod Fish","2021","Georgia",4777,10509,2.2
"382","Cod Fish","2021","Hong Kong",6459,125262,19.3938953398359
"383","Cod Fish","2021","Japan",225,1807,8.03
"384","Cod Fish","2021","Lithuania",149206,472087,3.16
"385","Cod Fish","2021","Malaysia",350,5124,14.64
"386","Cod Fish","2021","New Caledonia",0,0,NA
"387","Cod Fish","2021","Papua New Guinea",388,2085,5.37046391752577
"388","Cod Fish","2021","Portugal",136490,448650,3.29
"389","Cod Fish","2021","Russia",198544,615715,3.09850128938674
"390","Cod Fish","2021","Singapore",5451,160980,29.5333516785911
"391","Cod Fish","2021","Switzerland",5,17,3.4
"392","Cod Fish","2021","Thailand",1700,14747,8.67647058823529
"393","Cod Fish","2021","Ukraine",356943,993490,2.78491815219797
"394","Cod Fish","2021","United States",40,171,4.28
"395","Cod Fish","2021","Vietnam",499,6496,13.02
"396","Cod Fish","2022","Australia",31300,484637,15.4859063897764
"397","Cod Fish","2022","Belarus",80859,256358,3.17
"398","Cod Fish","2022","Brazil",14500,56039,3.86
"399","Cod Fish","2022","Bulgaria",2459,5572,2.27
"400","Cod Fish","2022","China",46792,132801,2.84
"401","Cod Fish","2022","Cook Islands",6500,65094,10.0162615384615
"402","Cod Fish","2022","French Polynesia",150,2400,16
"403","Cod Fish","2022","Georgia",51557,144077,2.79340535717749
"404","Cod Fish","2022","Hong Kong",4529,81719,18.0461095164495
"405","Cod Fish","2022","Jamaica",101,3874,38.36
"406","Cod Fish","2022","Lithuania",218809,724829,3.31351946217934
"407","Cod Fish","2022","Malaysia",1600,17598,11
"408","Cod Fish","2022","Moldova",7000,24076,3.44
"409","Cod Fish","2022","New Caledonia",100,633,6.33
"410","Cod Fish","2022","Portugal",251353,867909,3.45460010423588
"411","Cod Fish","2022","Singapore",2671,81474,30.5064357918383
"412","Cod Fish","2022","Spain",32420,146470,4.52113201727329
"413","Cod Fish","2022","Thailand",1290,16401,12.7157364341085
"414","Cod Fish","2022","Ukraine",196279,659004,3.35968977832575
"415","Cod Fish","2022","United Kingdom",30,81,2.7
"416","Crabs","2018","Australia",21546,116757,5.42
"417","Crabs","2018","Cook Islands",2657,31615,11.9
"418","Crabs","2018","Fiji",1393,18566,13.3301148600144
"419","Crabs","2018","French Polynesia",1293,7301,5.64644238205723
"420","Crabs","2018","Kiribati",60,264,4.4
"421","Crabs","2018","Mauritius",1900,26078,13.73
"422","Crabs","2018","New Caledonia",2650,14273,5.39
"423","Crabs","2018","Niue",150,1621,10.81
"424","Crabs","2018","Norfolk Island",94,739,7.86106382978723
"425","Crabs","2018","Palau",214,2699,12.6128971962617
"426","Crabs","2018","Papua New Guinea",7951,70948,8.92681297949943
"427","Crabs","2018","Samoa",1120,5096,4.55138392857143
"428","Crabs","2018","Solomon Islands",900,7084,7.87
"429","Crabs","2018","Tonga",196,2590,13.2126530612245
"430","Crabs","2018","Vanuatu",279,3059,10.9614336917563
"431","Crabs","2019","Australia",15548,157384,10.1215809107281
"432","Crabs","2019","Cook Islands",2593,32873,12.68
"433","Crabs","2019","Fiji",1658,29070,17.5314656212304
"434","Crabs","2019","French Polynesia",6300,32803,5.21
"435","Crabs","2019","Hong Kong",40,520,13
"436","Crabs","2019","Marshall Islands",232,2411,10.3911206896552
"437","Crabs","2019","Mauritius",1250,15348,12.28
"438","Crabs","2019","New Caledonia",6220,32347,5.2
"439","Crabs","2019","Niue",200,1297,6.49
"440","Crabs","2019","Norfolk Island",86,734,8.53
"441","Crabs","2019","Palau",216,1639,7.59
"442","Crabs","2019","Papua New Guinea",4783,45576,9.52703324273469
"443","Crabs","2019","Samoa",360,2176,6.04333333333333
"444","Crabs","2019","Solomon Islands",710,5563,7.84
"445","Crabs","2019","Tonga",1502,9499,6.32050599201065
"446","Crabs","2019","Vanuatu",265,3762,14.1983018867925
"447","Crabs","2019","Wallis & Futuna",210,1498,7.13
"448","Crabs","2020","Australia",1013,8907,8.79219151036525
"449","Crabs","2020","Cook Islands",599,6932,11.573856427379
"450","Crabs","2020","Fiji",432,11269,26.09
"451","Crabs","2020","French Polynesia",9660,53981,5.59
"452","Crabs","2020","Kiribati",30,280,9.33
"453","Crabs","2020","Marshall Islands",90,1168,12.98
"454","Crabs","2020","Mauritius",450,12828,28.51
"455","Crabs","2020","New Caledonia",6040,31875,5.28
"456","Crabs","2020","Niue",200,1232,6.16
"457","Crabs","2020","Norfolk Island",20,112,5.6
"458","Crabs","2020","Palau",410,3296,8.04390243902439
"459","Crabs","2020","Papua New Guinea",5290,54586,10.3145633270321
"460","Crabs","2020","Samoa",120,1560,13
"461","Crabs","2020","Solomon Islands",1562,14407,9.22
"462","Crabs","2020","Tonga",218,2279,10.4557798165138
"463","Crabs","2020","Vanuatu",784,5690,7.26030612244898
"464","Crabs","2021","American Samoa",768,15046,19.59
"465","Crabs","2021","Australia",1750,28578,16.33
"466","Crabs","2021","Cook Islands",1206,13477,11.1742288557214
"467","Crabs","2021","Fiji",1100,8012,7.28254545454545
"468","Crabs","2021","French Polynesia",7290,41714,5.72
"469","Crabs","2021","Kiribati",499,3194,6.39983967935872
"470","Crabs","2021","Marshall Islands",285,2380,8.34736842105263
"471","Crabs","2021","Mauritius",1377,35785,25.99
"472","Crabs","2021","Nauru",90,867,9.63222222222222
"473","Crabs","2021","New Caledonia",3920,20901,5.33
"474","Crabs","2021","Niue",1000,6162,6.16
"475","Crabs","2021","Norfolk Island",114,968,8.49210526315789
"476","Crabs","2021","Papua New Guinea",4854,40531,8.35185002060157
"477","Crabs","2021","Samoa",580,3865,6.66034482758621
"478","Crabs","2021","Solomon Islands",1215,12432,10.23
"479","Crabs","2021","South Korea",100,538,5.38
"480","Crabs","2021","Tonga",1319,10206,7.7344806671721
"481","Crabs","2021","Vanuatu",889,8576,9.64370078740157
"482","Crabs","2022","American Samoa",975,16671,17.1
"483","Crabs","2022","Australia",630,11039,17.52
"484","Crabs","2022","Cook Islands",1369,14602,10.6687143900657
"485","Crabs","2022","Fiji",2053,35929,17.501894788115
"486","Crabs","2022","Kiribati",585,5757,9.83692307692308
"487","Crabs","2022","Marshall Islands",323,3711,11.487399380805
"488","Crabs","2022","Mauritius",1854,60333,32.5399029126214
"489","Crabs","2022","Niue",351,2470,7.03846153846154
"490","Crabs","2022","Norfolk Island",61,459,7.52245901639344
"491","Crabs","2022","Palau",130,1029,7.91461538461539
"492","Crabs","2022","Papua New Guinea",2206,22431,10.1705349048051
"493","Crabs","2022","Samoa",3397,52224,15.3724021195172
"494","Crabs","2022","Solomon Islands",840,6668,7.94
"495","Crabs","2022","Tuvalu",25,362,14.48
"496","Crabs","2022","Vanuatu",1244,10991,8.83655948553055
"497","Eels","2018","Australia",3585,61367,17.1213807531381
"498","Eels","2018","Belarus",2804,9281,3.31
"499","Eels","2018","Belgium",97900,1447030,14.7796690500511
"500","Eels","2018","Bulgaria",2010,5654,2.81
"501","Eels","2018","Canada",12876,221405,17.2000722273998
"502","Eels","2018","China",34881,421514,12.08
"503","Eels","2018","Germany",69668,606180,8.7
"504","Eels","2018","Hong Kong",640,1987,3.1
"505","Eels","2018","Lithuania",2071,6405,3.09
"506","Eels","2018","Russia",20603,178507,8.66266757268359
"507","Eels","2018","South Korea",15661,239916,15.3151963476151
"508","Eels","2018","Spain",128,1780,13.905
"509","Eels","2018","Taiwan",2364,28257,11.95
"510","Eels","2018","United Kingdom",89024,633524,7.11965245327103
"511","Eels","2018","United States",71087,998695,14.0520199192539
"512","Eels","2018","Vanuatu",48,1172,24.42
"513","Eels","2019","Australia",5558,66743,12.0075332853544
"514","Eels","2019","Belarus",7388,25200,3.41
"515","Eels","2019","Belgium",31934,473067,14.8137940752803
"516","Eels","2019","Canada",5223,105095,20.1226191843768
"517","Eels","2019","China",22256,348400,15.6570668583753
"518","Eels","2019","France",25376,342958,13.5181147540984
"519","Eels","2019","Germany",30672,299995,9.77888888888889
"520","Eels","2019","Hong Kong",3,132,44
"521","Eels","2019","Russia",20176,219571,10.8821015067407
"522","Eels","2019","South Korea",11629,167981,14.4493086249893
"523","Eels","2019","United Kingdom",78412,448896,5.72
"524","Eels","2019","United States",59796,977861,16.3553891564653
"525","Eels","2020","Australia",3448,56502,16.3905568445476
"526","Eels","2020","Belarus",3680,14156,3.85
"527","Eels","2020","Belgium",79656,1355435,17.0179240735161
"528","Eels","2020","Bulgaria",125,329,2.63
"529","Eels","2020","Canada",1510,24473,16.21
"530","Eels","2020","China",19802,247943,12.52
"531","Eels","2020","France",21012,332363,15.82
"532","Eels","2020","Germany",49232,421376,8.56
"533","Eels","2020","Malaysia",25,306,12.24
"534","Eels","2020","Russia",21001,248350,11.83
"535","Eels","2020","South Korea",1860,31694,17.04
"536","Eels","2020","United Kingdom",28606,228150,7.98
"537","Eels","2020","United States",20280,343505,16.9359171597633
"538","Eels","2021","Australia",4813,68407,14.2155142322876
"539","Eels","2021","Belarus",4512,15575,3.45
"540","Eels","2021","Belgium",49716,809444,16.28
"541","Eels","2021","China",38007,462940,12.18
"542","Eels","2021","Germany",27552,179982,6.53
"543","Eels","2021","Lithuania",1003,3454,3.44
"544","Eels","2021","Malaysia",25,680,27.2
"545","Eels","2021","Russia",16097,175221,10.89
"546","Eels","2021","Singapore",48,864,18
"547","Eels","2021","Taiwan",36,684,19
"548","Eels","2021","Tonga",20,977,48.85
"549","Eels","2021","United Arab Emirates",234,4381,18.7230769230769
"550","Eels","2021","United Kingdom",61591,471350,7.65135782825413
"551","Eels","2021","United States",4402,64544,14.6660972285325
"552","Eels","2022","Australia",6218,110512,17.7686812479897
"553","Eels","2022","Belgium",27252,463749,17.0164200792602
"554","Eels","2022","Canada",30,450,15
"555","Eels","2022","China",30506,425710,13.95
"556","Eels","2022","Georgia",17,81,4.76
"557","Eels","2022","Germany",14768,111818,7.57
"558","Eels","2022","New Caledonia",150,4193,27.95
"559","Eels","2022","Samoa",400,580,1.45
"560","Eels","2022","Singapore",48,768,16
"561","Eels","2022","United Arab Emirates",1890,38370,20.3
"562","Eels","2022","United Kingdom",70110,768976,10.9652888318357
"563","Eels","2022","United States",30687,551603,17.9789037703262
"564","Elephant Fish","2018","Australia",8910,120443,13.52
"565","Elephant Fish","2018","Hong Kong",16530,253606,15.34
"566","Elephant Fish","2018","Malaysia",3533,92150,26.08
"567","Elephant Fish","2018","Singapore",27336,483788,17.7
"568","Elephant Fish","2019","Australia",2200,22971,10.4409090909091
"569","Elephant Fish","2019","Hong Kong",10150,168509,16.6
"570","Elephant Fish","2019","Malaysia",4760,86593,18.1893487394958
"571","Elephant Fish","2019","Singapore",12041,207446,17.2269163690723
"572","Elephant Fish","2020","Australia",18860,192558,10.21
"573","Elephant Fish","2020","Malaysia",10,132,13.2
"574","Elephant Fish","2020","Singapore",35693,670339,18.78
"575","Elephant Fish","2021","Australia",14100,164147,11.64
"576","Elephant Fish","2021","Hong Kong",13230,181465,13.72
"577","Elephant Fish","2021","Singapore",13024,194905,14.97
"578","Elephant Fish","2022","Australia",15076,213468,14.1608934730698
"579","Elephant Fish","2022","Malaysia",940,18477,19.66
"580","Elephant Fish","2022","Singapore",2780,44995,16.19
"581","Elephant Fish","2022","Thailand",14010,223815,15.98
"582","Flounder Fish","2018","American Samoa",500,3670,7.34
"583","Flounder Fish","2018","Australia",353021,3369415,9.5419718940233
"584","Flounder Fish","2018","Canada",239,3694,15.46
"585","Flounder Fish","2018","China",182,3175,17.4453846153846
"586","Flounder Fish","2018","Cook Islands",150,1681,11.21
"587","Flounder Fish","2018","French Polynesia",357,4021,11.2656862745098
"588","Flounder Fish","2018","Hong Kong",13223,119148,9.01
"589","Flounder Fish","2018","Malaysia",12,155,12.92
"590","Flounder Fish","2018","Norfolk Island",60,360,6
"591","Flounder Fish","2018","Samoa",5186,40823,7.87
"592","Flounder Fish","2018","Singapore",425,6336,14.91
"593","Flounder Fish","2018","Solomon Islands",1,34,34
"594","Flounder Fish","2018","Thailand",40,303,7.58
"595","Flounder Fish","2018","United States",6083,91568,15.05
"596","Flounder Fish","2019","American Samoa",390,3079,7.89
"597","Flounder Fish","2019","Australia",293660,3103142,10.5655170605462
"598","Flounder Fish","2019","Canada",226,3176,14.05
"599","Flounder Fish","2019","China",3252,58004,17.8332287822878
"600","Flounder Fish","2019","Cook Islands",10,355,35.5
"601","Flounder Fish","2019","French Polynesia",647,9940,15.3674343122102
"602","Flounder Fish","2019","Hong Kong",8485,78267,9.22
"603","Flounder Fish","2019","Samoa",2160,12407,5.74
"604","Flounder Fish","2019","Singapore",654,11202,17.13
"605","Flounder Fish","2019","United States",7133,113777,15.95
"606","Flounder Fish","2019","Vanuatu",2,130,65
"607","Flounder Fish","2020","American Samoa",120,967,8.06
